Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,4
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,13
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,12
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,9
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,7
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,6
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,27
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,27
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,22
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
3/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,6
3/31/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,9
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,30
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,10
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,65+,18+ Months,11
3/31/2021,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
3/31/2021,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,3
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,12
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,9
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,4
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,2
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,5
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,11
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,6
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,7
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
3/31/2021,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,18+ Months,3
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,22
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,16
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,6
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,5
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 15-18 Months,2
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,18+ Months,33
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,4
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,5
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,1
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,1
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 15-18 Months,1
3/31/2021,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,18+ Months,4
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,22
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,19
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,23
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,14
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,15
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,12
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,11
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,14
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,10
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,3
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,2
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,13
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,3
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,6
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,3
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,2
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,2
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,1
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,8
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,7
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,6
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,2
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,2
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+, 15-18 Months,1
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,13
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64,  0-3 Months,16
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64,  3-6 Months,10
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64,  6-9 Months,4
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64,  9-12 Months,4
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64, 12-15 Months,8
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64, 15-18 Months,2
3/31/2021,2605,Breast Surgery,Day Case,Adult,16-64,18+ Months,10
3/31/2021,2605,Breast Surgery,Day Case,Adult,65+,  0-3 Months,3
3/31/2021,2605,Breast Surgery,Day Case,Adult,65+,18+ Months,1
3/31/2021,2605,Breast Surgery,Inpatient,Adult,16-64,  0-3 Months,1
3/31/2021,2605,Breast Surgery,Inpatient,Adult,16-64,  3-6 Months,3
3/31/2021,2605,Breast Surgery,Inpatient,Adult,16-64,  6-9 Months,1
3/31/2021,2605,Breast Surgery,Inpatient,Adult,16-64, 12-15 Months,1
3/31/2021,2605,Breast Surgery,Inpatient,Adult,16-64,18+ Months,3
3/31/2021,2605,Breast Surgery,Inpatient,Adult,65+,  3-6 Months,2
3/31/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,129
3/31/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,53
3/31/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,32
3/31/2021,7800,Urology,Day Case,Adult,16-64,  9-12 Months,21
3/31/2021,7800,Urology,Day Case,Adult,16-64, 12-15 Months,31
3/31/2021,7800,Urology,Day Case,Adult,16-64, 15-18 Months,24
3/31/2021,7800,Urology,Day Case,Adult,16-64,18+ Months,81
3/31/2021,7800,Urology,Day Case,Adult,65+,  0-3 Months,183
3/31/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,56
3/31/2021,7800,Urology,Day Case,Adult,65+,  6-9 Months,34
3/31/2021,7800,Urology,Day Case,Adult,65+,  9-12 Months,9
3/31/2021,7800,Urology,Day Case,Adult,65+, 12-15 Months,18
3/31/2021,7800,Urology,Day Case,Adult,65+, 15-18 Months,21
3/31/2021,7800,Urology,Day Case,Adult,65+,18+ Months,70
3/31/2021,7800,Urology,Day Case,Child,0-15,  0-3 Months,4
3/31/2021,7800,Urology,Day Case,Child,0-15,  3-6 Months,1
3/31/2021,7800,Urology,Day Case,Child,0-15,18+ Months,3
3/31/2021,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,4
3/31/2021,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,3
3/31/2021,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,2
3/31/2021,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,2
3/31/2021,7800,Urology,Inpatient,Adult,16-64,18+ Months,9
3/31/2021,7800,Urology,Inpatient,Adult,65+,  0-3 Months,9
3/31/2021,7800,Urology,Inpatient,Adult,65+,  3-6 Months,1
3/31/2021,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
3/31/2021,7800,Urology,Inpatient,Adult,65+,18+ Months,16
3/31/2021,7800,Urology,Inpatient,Child,0-15,  6-9 Months,1
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,6
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,27
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,16
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,1
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,10
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,10
3/31/2021,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,99
3/31/2021,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,2
3/31/2021,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,15
3/31/2021,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,9
3/31/2021,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,5
3/31/2021,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,18
3/31/2021,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,8
3/31/2021,8003,Pain Relief,Day Case,Adult,65+,18+ Months,66
3/31/2021,8003,Pain Relief,Inpatient,Adult,16-64,18+ Months,1
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,34
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,14
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,2
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,2
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,3
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,16
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,6
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,2
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,2
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,28
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,12
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,35
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,14
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,3
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,4
3/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,2
3/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,21
3/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,2
3/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,2
3/31/2021,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
3/31/2021,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1
3/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,1
3/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,4
3/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,2
3/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,3
3/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1
3/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,45
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,8
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,13
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9
3/31/2021,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,22
3/31/2021,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,2
3/31/2021,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2
3/31/2021,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,4
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,7
3/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,3
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,3
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,2
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,1
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,2
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,1
3/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
3/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,1
3/31/2021,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1
3/31/2021,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,3
3/31/2021,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2
3/31/2021,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,3
3/31/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,1
3/31/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64,18+ Months,1
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,27
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,33
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,9
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,4
3/31/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,3
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
3/31/2021,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,11
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,12
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,9
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,6
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,1
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,2
3/31/2021,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,2
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,1
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1
3/31/2021,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1
3/31/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,1
3/31/2021,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
3/31/2021,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
3/31/2021,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
3/31/2021,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
3/31/2021,5000,General Medicine,Inpatient,Adult,16-64, 15-18 Months,1
3/31/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,8
3/31/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,2
3/31/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,7800,Urology,Day Case,Adult,16-64, 12-15 Months,1
3/31/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,2
3/31/2021,7800,Urology,Day Case,Adult,65+,  6-9 Months,1
3/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,3
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,3
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,0-15,  6-9 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,8
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,6
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,11
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,2
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,8
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,2
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,2
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,48
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,44
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,35
3/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,15
3/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,7
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,20
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,23
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,24
3/31/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,9
3/31/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,6
3/31/2021,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,34
3/31/2021,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,22
3/31/2021,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,3
3/31/2021,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,4
3/31/2021,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,7
3/31/2021,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,2
3/31/2021,100,Cardiology,Day Case,Adult,16-64,18+ Months,4
3/31/2021,100,Cardiology,Day Case,Adult,65+,  0-3 Months,39
3/31/2021,100,Cardiology,Day Case,Adult,65+,  3-6 Months,17
3/31/2021,100,Cardiology,Day Case,Adult,65+,  6-9 Months,4
3/31/2021,100,Cardiology,Day Case,Adult,65+,  9-12 Months,1
3/31/2021,100,Cardiology,Day Case,Adult,65+, 12-15 Months,5
3/31/2021,100,Cardiology,Day Case,Adult,65+, 15-18 Months,1
3/31/2021,100,Cardiology,Day Case,Adult,65+,18+ Months,1
3/31/2021,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,8
3/31/2021,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,6
3/31/2021,100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,2
3/31/2021,100,Cardiology,Inpatient,Adult,16-64,  9-12 Months,3
3/31/2021,100,Cardiology,Inpatient,Adult,16-64,18+ Months,2
3/31/2021,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,4
3/31/2021,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,5
3/31/2021,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,2
3/31/2021,100,Cardiology,Inpatient,Adult,65+,  9-12 Months,3
3/31/2021,100,Cardiology,Inpatient,Adult,65+, 12-15 Months,1
3/31/2021,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2
3/31/2021,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1
3/31/2021,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
3/31/2021,700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,2
3/31/2021,700,Gastro-Enterology,Inpatient,Adult,65+,  3-6 Months,1
3/31/2021,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,17
3/31/2021,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,12
3/31/2021,1300,Neurology,Day Case,Adult,65+,  3-6 Months,2
3/31/2021,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,1
3/31/2021,1300,Neurology,Inpatient,Adult,16-64,  3-6 Months,1
3/31/2021,1300,Neurology,Inpatient,Adult,16-64,  9-12 Months,2
3/31/2021,1300,Neurology,Inpatient,Adult,16-64, 15-18 Months,2
3/31/2021,1300,Neurology,Inpatient,Adult,65+, 12-15 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64,  0-3 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64,  3-6 Months,2
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64,  6-9 Months,3
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64,  9-12 Months,2
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64, 12-15 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64, 15-18 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,16-64,18+ Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,65+,  0-3 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,65+,  3-6 Months,2
3/31/2021,1400,Neurosurgery,Day Case,Adult,65+,  9-12 Months,1
3/31/2021,1400,Neurosurgery,Day Case,Adult,65+,18+ Months,1
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64,  0-3 Months,11
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64,  3-6 Months,15
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64,  6-9 Months,13
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64,  9-12 Months,2
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64, 12-15 Months,3
3/31/2021,1400,Neurosurgery,Inpatient,Adult,16-64, 15-18 Months,2
3/31/2021,1400,Neurosurgery,Inpatient,Adult,65+,  0-3 Months,6
3/31/2021,1400,Neurosurgery,Inpatient,Adult,65+,  3-6 Months,7
3/31/2021,1400,Neurosurgery,Inpatient,Adult,65+,  6-9 Months,3
3/31/2021,1400,Neurosurgery,Inpatient,Adult,65+, 12-15 Months,2
3/31/2021,1400,Neurosurgery,Inpatient,Adult,65+, 15-18 Months,1
3/31/2021,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,1
3/31/2021,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,1
3/31/2021,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,5
3/31/2021,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,4
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,2
3/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,6
3/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,1
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,2
3/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,11
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,12
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,10
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,8
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,8
3/31/2021,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,18
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,5
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,7
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,3
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,3
3/31/2021,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,4
3/31/2021,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,9
3/31/2021,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,15
3/31/2021,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,5
