Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
10/31/2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,5
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,29
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,19
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,12
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,11
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,5
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,9
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,20
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,31
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,10
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,10
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,6
10/31/2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,8
10/31/2019,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,1
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,8
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,65
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,45
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,18
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,10
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,9
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,2
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,11
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,34
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,18
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,6
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,5
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,3
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,5
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,4
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,3
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,11
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,2
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+, 15-18 Months,1
10/31/2019,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
10/31/2019,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
10/31/2019,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
10/31/2019,7600,Cardio-Thoracic Surgery,Day Case,Adult,65+,  0-3 Months,2
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,21
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,21
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,22
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  9-12 Months,12
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 12-15 Months,5
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64, 15-18 Months,7
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,18+ Months,1
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,19
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,22
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,22
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  9-12 Months,8
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 12-15 Months,6
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+, 15-18 Months,4
10/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,2
10/31/2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,21
10/31/2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,9
10/31/2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,6
10/31/2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,3
10/31/2019,7800,Urology,Day Case,Adult,16-64,18+ Months,1
10/31/2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,7
10/31/2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,11
10/31/2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,2
10/31/2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,1
10/31/2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,1
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,36
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,12
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
10/31/2019,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
10/31/2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,3
10/31/2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,40
10/31/2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,14
10/31/2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,5
10/31/2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,7
10/31/2019,7800,Urology,Inpatient,Adult,65+, 12-15 Months,4
10/31/2019,7800,Urology,Inpatient,Adult,65+, 15-18 Months,4
10/31/2019,7800,Urology,Inpatient,Adult,65+,18+ Months,6
10/31/2019,7900,Clinical Immunology,Day Case,Adult,16-64, 12-15 Months,1
10/31/2019,7900,Clinical Immunology,Day Case,Adult,16-64, 15-18 Months,81
10/31/2019,7900,Clinical Immunology,Day Case,Adult,65+, 12-15 Months,1
10/31/2019,7900,Clinical Immunology,Day Case,Adult,65+, 15-18 Months,7
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,96
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,6
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,8
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,6
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,3
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,45
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,7
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,3
10/31/2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,33
10/31/2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,5
10/31/2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,34
10/31/2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,3
10/31/2019,100,Cardiology,Day Case,Adult,65+,  6-9 Months,5
10/31/2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,4
10/31/2019,100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,5
10/31/2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,7
10/31/2019,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,3
10/31/2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,4
10/31/2019,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,8
10/31/2019,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,1
10/31/2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,9
10/31/2019,300,Dermatology,Day Case,Adult,65+,  3-6 Months,3
10/31/2019,300,Dermatology,Day Case,Adult,65+,  6-9 Months,2
10/31/2019,400,Endocrinology,Inpatient,Adult,65+,  6-9 Months,1
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,83
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,50
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,13
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,12
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,8
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,6
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,11
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,9
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,4
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1
10/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,28
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,24
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,8
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,6
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,4
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,1
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,6
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,4
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,5
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,2
10/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,11
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,12
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,7
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,2
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,15
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,9
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,4
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
10/31/2019,700,Gastro-Enterology,Inpatient,Adult,16-64,  6-9 Months,1
10/31/2019,1100,Haematology,Day Case,Adult,16-64,  0-3 Months,1
10/31/2019,1100,Haematology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,1100,Haematology,Inpatient,Adult,16-64,  0-3 Months,1
10/31/2019,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,4
10/31/2019,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1
10/31/2019,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,1300,Neurology,Day Case,Adult,65+,  0-3 Months,6
10/31/2019,1300,Neurology,Day Case,Adult,65+,  3-6 Months,2
10/31/2019,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,2
10/31/2019,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,8
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,2
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,2
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,4
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,10
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,3
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,2
10/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
10/31/2019,1600,Oncology,Day Case,Adult,65+,  0-3 Months,2
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,150
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,76
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,52
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,37
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,27
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,18
10/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,110
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,75
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,38
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,11
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,11
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,11
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,7
10/31/2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,31
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,106
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,69
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,63
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,11
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,13
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,8
10/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,20
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,91
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,72
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,20
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,6
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,5
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,1
10/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,13
10/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1
10/31/2019,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,3
10/31/2019,2300,Nephrology,Day Case,Adult,65+,  0-3 Months,3
10/31/2019,2300,Nephrology,Day Case,Adult,65+,  3-6 Months,1
10/31/2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,9
10/31/2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1
10/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,12
10/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,3
10/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,1
10/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,72
10/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  3-6 Months,7
10/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  6-9 Months,2
10/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  9-12 Months,1
10/31/2019,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,39
10/31/2019,2500,Rheumatology,Day Case,Adult,65+,  3-6 Months,8
10/31/2019,2500,Rheumatology,Day Case,Adult,65+,  6-9 Months,2
10/31/2019,2500,Rheumatology,Inpatient,Adult,65+,  0-3 Months,1
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,118
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,42
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,43
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
10/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,29
10/31/2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,29
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,30
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,26
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,14
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,4
10/31/2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,7
10/31/2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,5
10/31/2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,13
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,21
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,16
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,9
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,7
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
10/31/2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,10
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,22
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,8
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,12
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
10/31/2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
10/31/2019,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,1
10/31/2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,60
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,8
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,4
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,2
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,2
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,2
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,3
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+, 15-18 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,2
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,2
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,2
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,1
10/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,1
10/31/2019,5000,General Medicine,Inpatient,Adult,65+,  3-6 Months,1
10/31/2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,32
10/31/2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,29
10/31/2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,19
10/31/2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,14
10/31/2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,9
10/31/2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,10
10/31/2019,7800,Urology,Day Case,Adult,16-64,18+ Months,12
10/31/2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,18
10/31/2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,12
10/31/2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,7
10/31/2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,4
10/31/2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,2
10/31/2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,2
10/31/2019,7800,Urology,Day Case,Adult,65+,18+ Months,7
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,19
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,6
10/31/2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
10/31/2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,18
10/31/2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,4
10/31/2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64,  0-3 Months,71
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64,  3-6 Months,35
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64,  6-9 Months,15
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64,  9-12 Months,16
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64, 12-15 Months,7
10/31/2019,8000,Anaesthetics,Day Case,Adult,16-64, 15-18 Months,9
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+,  0-3 Months,24
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+,  3-6 Months,16
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+,  6-9 Months,9
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+,  9-12 Months,10
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+, 12-15 Months,8
10/31/2019,8000,Anaesthetics,Day Case,Adult,65+, 15-18 Months,2
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2
10/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,2
10/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,1
10/31/2019,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,1
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,143
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,69
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,20
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
10/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,13
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,27
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,17
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
10/31/2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,13
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,7
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,1
10/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,1
10/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,1
10/31/2019,7000,Dental Surgery,Day Case,Adult,16-64,  0-3 Months,3
10/31/2019,7000,Dental Surgery,Day Case,Adult,16-64,  6-9 Months,2
10/31/2019,7000,Dental Surgery,Day Case,Adult,16-64,  9-12 Months,1
10/31/2019,7000,Dental Surgery,Day Case,Adult,16-64, 12-15 Months,1
10/31/2019,7000,Dental Surgery,Day Case,Adult,16-64,18+ Months,2
10/31/2019,7000,Dental Surgery,Day Case,Adult,65+,  6-9 Months,1
10/31/2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,60
10/31/2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,33
10/31/2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,4
10/31/2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,1
10/31/2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,1
10/31/2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,41
10/31/2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,30
10/31/2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,1
10/31/2019,7800,Urology,Day Case,Adult,65+,18+ Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,10
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,2
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,3
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,5
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,1
10/31/2019,8003,Pain Relief,Day Case,Adult,65+,18+ Months,2
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,29
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,21
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,1
10/31/2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,6
10/31/2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1
10/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,59
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,28
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,7
10/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
10/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,4
